#EventID|Time|Latitude|Longitude|Depth/Km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName|EventType
12981871|2017-01-25T21:27:50.670000|42.5892|13.3117|9.1|BULLETIN-INGV||||ML|2.8|--|5 km SE Amatrice (RI)|earthquake
12987341|2017-01-26T00:14:57.880000|42.4937|13.3128|9.9|BULLETIN-INGV||||ML|2.7|--|3 km S Capitignano (AQ)|earthquake
12987571|2017-01-26T00:19:53.870000|43.0128|13.1097|8.0|BULLETIN-INGV||||ML|2.5|--|3 km SE Fiordimonte (MC)|earthquake
12988811|2017-01-26T00:59:46.220000|42.576|13.3485|8.9|BULLETIN-INGV||||ML|2.5|--|3 km NW Campotosto (AQ)|earthquake
12989601|2017-01-26T01:35:11.720000|42.5993|13.3027|9.3|BULLETIN-INGV||||ML|3.2|--|4 km SE Amatrice (RI)|earthquake
12991751|2017-01-26T02:58:02.770000|42.5942|13.3008|9.2|BULLETIN-INGV||||ML|2.9|--|4 km S Amatrice (RI)|earthquake
12991881|2017-01-26T03:03:12.280000|42.5758|13.2552|10.2|BULLETIN-INGV||||ML|2.6|--|6 km N Montereale (AQ)|earthquake
12995831|2017-01-26T05:28:02.670000|42.6015|13.2268|10.9|BULLETIN-INGV||||ML|3.0|--|6 km E Cittareale (RI)|earthquake
13000891|2017-01-26T09:06:54.280000|42.5012|13.2987|12.5|BULLETIN-INGV||||ML|2.5|--|2 km S Capitignano (AQ)|earthquake
13004721|2017-01-26T11:48:17.940000|42.6112|13.2193|11.0|BULLETIN-INGV||||ML|2.5|--|5 km E Cittareale (RI)|earthquake
13005161|2017-01-26T11:58:40.380000|42.9078|13.1358|8.3|BULLETIN-INGV||||ML|2.6|--|2 km NW Castelsantangelo sul Nera (MC)|earthquake
13007701|2017-01-26T13:38:59.080000|42.5178|13.3397|9.5|BULLETIN-INGV||||ML|3.0|--|3 km E Capitignano (AQ)|earthquake
13008851|2017-01-26T14:30:17.720000|42.5203|13.3477|9.2|BULLETIN-INGV||||ML|2.6|--|4 km E Capitignano (AQ)|earthquake
13028981|2017-01-27T04:33:33.080000|42.7842|13.1342|10.3|BULLETIN-INGV||||ML|2.5|--|3 km E Norcia (PG)|earthquake
13031051|2017-01-27T06:00:05.250000|42.6077|13.3008|8.1|BULLETIN-INGV||||ML|3.3|--|3 km SE Amatrice (RI)|earthquake
13040431|2017-01-27T12:25:48.270000|42.6193|13.2518|10.6|BULLETIN-INGV||||ML|2.5|--|3 km W Amatrice (RI)|earthquake
13043881|2017-01-27T14:20:15.710000|42.5423|13.321|9.3|BULLETIN-INGV||||Mw|3.4|--|3 km NE Capitignano (AQ)|earthquake
13052681|2017-01-27T19:25:00.470000|42.9958|13.0337|8.1|BULLETIN-INGV||||ML|2.5|--|3 km E Monte Cavallo (MC)|earthquake
13053821|2017-01-27T19:55:16.530000|42.5973|13.2987|9.3|BULLETIN-INGV||||ML|2.6|--|4 km S Amatrice (RI)|earthquake
13055831|2017-01-27T20:57:55.180000|43.0137|13.0957|7.8|BULLETIN-INGV||||ML|2.6|--|3 km S Fiordimonte (MC)|earthquake
13065471|2017-01-28T02:26:59.040000|42.5437|13.3252|9.2|BULLETIN-INGV||||ML|3.0|--|3 km NE Capitignano (AQ)|earthquake
13071991|2017-01-28T06:57:36.890000|42.551|13.3368|9.6|SURVEY-INGV||||ML|2.8|--|3 km W Campotosto (AQ)|earthquake
13075891|2017-01-28T09:39:12.960000|42.9837|13.0263|8.6|BULLETIN-INGV||||ML|2.5|--|2 km SE Monte Cavallo (MC)|earthquake
13080791|2017-01-28T12:47:16.850000|42.9865|13.0183|8.7|BULLETIN-INGV||||ML|2.6|--|2 km SE Monte Cavallo (MC)|earthquake
13083401|2017-01-28T14:12:05.050000|42.6083|13.3162|8.9|BULLETIN-INGV||||ML|2.5|--|3 km SE Amatrice (RI)|earthquake
13086621|2017-01-28T16:14:40.050000|42.6197|13.3025|9.0|BULLETIN-INGV||||Mw|3.4|--|2 km SE Amatrice (RI)|earthquake
13087981|2017-01-28T17:11:53.500000|42.8185|13.1288|10.9|BULLETIN-INGV||||ML|2.5|--|4 km NE Norcia (PG)|earthquake
13091041|2017-01-28T19:08:54.000000|42.598|13.2693|11.0|BULLETIN-INGV||||ML|2.6|--|4 km SW Amatrice (RI)|earthquake
13101341|2017-01-29T01:36:01.770000|42.6093|13.33|8.3|BULLETIN-INGV||||ML|2.6|--|4 km SE Amatrice (RI)|earthquake
13107321|2017-01-29T05:10:54.640000|42.6162|13.2995|8.6|BULLETIN-INGV||||Mw|3.9|--|2 km SE Amatrice (RI)|earthquake
13109251|2017-01-29T06:19:34.290000|42.6212|13.2945|8.1|BULLETIN-INGV||||ML|2.6|--|1 km SE Amatrice (RI)|earthquake
13110381|2017-01-29T06:56:17.010000|42.6237|13.3038|9.1|BULLETIN-INGV||||ML|2.5|--|1 km SE Amatrice (RI)|earthquake
13152941|2017-01-30T08:01:55.140000|42.6053|13.3088|8.4|BULLETIN-INGV||||ML|2.6|--|3 km SE Amatrice (RI)|earthquake
13161361|2017-01-30T12:44:24.730000|42.6263|13.2962|9.8|BULLETIN-INGV||||ML|3.0|--|1 km SE Amatrice (RI)|earthquake
13164831|2017-01-30T14:58:23.770000|42.6327|13.2955|9.9|BULLETIN-INGV||||ML|2.7|--|1 km E Amatrice (RI)|earthquake
13166581|2017-01-30T15:56:49.200000|42.6263|13.3078|8.9|BULLETIN-INGV||||ML|2.5|--|2 km E Amatrice (RI)|earthquake
13167791|2017-01-30T16:49:56.360000|42.7653|13.2507|13.6|BULLETIN-INGV||||ML|2.6|--|4 km W Arquata del Tronto (AP)|earthquake
13175871|2017-01-30T21:33:33.920000|42.9167|13.1503|8.4|BULLETIN-INGV||||ML|2.7|--|2 km N Castelsantangelo sul Nera (MC)|earthquake
13228241|2017-02-01T14:04:04.570000|42.4983|13.3883|10.2|BULLETIN-INGV||||ML|2.5|--|7 km S Campotosto (AQ)|earthquake
13240551|2017-02-01T22:03:39.000000|42.8122|13.1067|11.0|BULLETIN-INGV||||ML|2.5|--|2 km NE Norcia (PG)|earthquake
13242641|2017-02-01T23:48:35.850000|42.8398|13.0812|11.1|BULLETIN-INGV||||ML|2.5|--|5 km N Norcia (PG)|earthquake
13248421|2017-02-02T05:00:55.410000|42.9982|13.0505|7.8|BULLETIN-INGV||||ML|2.7|--|4 km E Monte Cavallo (MC)|earthquake
13274401|2017-02-03T03:32:59.510000|42.9888|13.023|6.9|BULLETIN-INGV||||ML|2.9|--|2 km E Monte Cavallo (MC)|earthquake
13274891|2017-02-03T03:47:55.870000|42.9932|13.0203|7.1|BULLETIN-INGV||||Mw|4.0|--|1 km E Monte Cavallo (MC)|earthquake
13275241|2017-02-03T03:53:28.470000|42.9868|13.0398|7.3|BULLETIN-INGV||||ML|2.8|--|3 km E Monte Cavallo (MC)|earthquake
13275291|2017-02-03T03:54:25.500000|42.9923|13.0203|6.1|BULLETIN-INGV||||ML|3.0|--|2 km E Monte Cavallo (MC)|earthquake
13276121|2017-02-03T04:10:05.320000|42.992|13.0173|7.1|BULLETIN-INGV||||Mw|4.2|--|1 km E Monte Cavallo (MC)|earthquake
13276371|2017-02-03T04:12:48.540000|43.0023|13.0315|6.1|BULLETIN-INGV||||ML|2.9|--|3 km E Monte Cavallo (MC)|earthquake
13276731|2017-02-03T04:19:28.090000|42.9907|13.0252|6.5|BULLETIN-INGV||||ML|3.3|--|2 km E Monte Cavallo (MC)|earthquake
13279061|2017-02-03T05:11:22.230000|42.9848|13.0433|8.1|BULLETIN-INGV||||ML|2.8|--|4 km E Monte Cavallo (MC)|earthquake
13280161|2017-02-03T05:40:34.190000|42.9993|13.0242|7.2|BULLETIN-INGV||||Mw|3.8|--|2 km E Monte Cavallo (MC)|earthquake
13280811|2017-02-03T05:49:16.360000|42.98|13.0417|8.2|BULLETIN-INGV||||ML|2.8|--|4 km E Monte Cavallo (MC)|earthquake
13283301|2017-02-03T06:44:35.030000|42.9823|13.0405|8.4|BULLETIN-INGV||||ML|2.5|--|3 km E Monte Cavallo (MC)|earthquake
13288431|2017-02-03T09:25:29.020000|42.6333|13.3027|8.4|BULLETIN-INGV||||ML|2.7|--|1 km E Amatrice (RI)|earthquake
13289051|2017-02-03T09:49:51.930000|42.6475|13.2068|11.1|BULLETIN-INGV||||ML|2.6|--|5 km NE Cittareale (RI)|earthquake
13294291|2017-02-03T12:52:03.560000|42.9198|13.1797|14.0|BULLETIN-INGV||||ML|2.6|--|3 km NE Castelsantangelo sul Nera (MC)|earthquake
13298341|2017-02-03T14:59:18.980000|42.6135|13.2658|10.5|BULLETIN-INGV||||ML|2.9|--|3 km SW Amatrice (RI)|earthquake
13300311|2017-02-03T16:08:25.740000|42.9782|13.032|7.2|BULLETIN-INGV||||ML|3.3|--|3 km SE Monte Cavallo (MC)|earthquake
13302691|2017-02-03T17:19:14.190000|42.9825|13.0473|7.2|BULLETIN-INGV||||ML|2.7|--|4 km E Monte Cavallo (MC)|earthquake
13313761|2017-02-03T22:57:19.190000|43.0188|13.0382|7.6|BULLETIN-INGV||||ML|2.8|--|3 km SW Pieve Torina (MC)|earthquake
13314821|2017-02-03T23:37:43.120000|42.6125|13.3007|8.9|BULLETIN-INGV||||Mw|3.5|--|2 km SE Amatrice (RI)|earthquake
13318761|2017-02-04T01:43:18.660000|42.9952|13.0393|8.2|BULLETIN-INGV||||ML|2.5|--|3 km E Monte Cavallo (MC)|earthquake
13319951|2017-02-04T02:39:13.230000|42.9797|13.0463|7.5|BULLETIN-INGV||||Mw|3.3|--|4 km E Monte Cavallo (MC)|earthquake
13321561|2017-02-04T03:41:58.590000|42.9803|13.0362|7.9|BULLETIN-INGV||||Mw|3.5|--|3 km SE Monte Cavallo (MC)|earthquake
13321861|2017-02-04T03:46:31.420000|42.9815|13.0442|7.2|BULLETIN-INGV||||ML|2.6|--|4 km E Monte Cavallo (MC)|earthquake
13334341|2017-02-04T12:28:20.360000|42.4647|13.291|11.6|BULLETIN-INGV||||ML|2.5|--|2 km NE Barete (AQ)|earthquake
13334421|2017-02-04T12:30:44.080000|42.4575|13.2958|11.1|BULLETIN-INGV||||ML|2.9|--|1 km E Barete (AQ)|earthquake
13335291|2017-02-04T13:11:19.050000|42.992|13.039|7.9|BULLETIN-INGV||||ML|2.8|--|3 km E Monte Cavallo (MC)|earthquake
13340791|2017-02-04T16:54:52.500000|42.9033|13.0715|9.7|BULLETIN-INGV||||ML|2.8|--|3 km SW Visso (MC)|earthquake
13348511|2017-02-04T22:37:40.180000|42.5058|13.2798|13.3|BULLETIN-INGV||||ML|2.9|--|2 km SW Capitignano (AQ)|earthquake
13353711|2017-02-05T04:37:02.410000|42.9042|13.0652|10.2|BULLETIN-INGV||||ML|2.5|--|3 km NE Preci (PG)|earthquake
13359801|2017-02-05T10:10:21.940000|42.5933|13.3077|9.7|BULLETIN-INGV||||ML|2.8|--|4 km SE Amatrice (RI)|earthquake
13364751|2017-02-05T14:37:38.670000|42.8212|13.1022|10.5|BULLETIN-INGV||||ML|2.6|--|3 km N Norcia (PG)|earthquake
13380051|2017-02-06T12:08:22.580000|43.007|13.0307|8.0|BULLETIN-INGV||||ML|2.7|--|3 km NE Monte Cavallo (MC)|earthquake
13383881|2017-02-06T18:12:21.840000|42.7418|13.1762|11.0|BULLETIN-INGV||||ML|3.4|--|8 km NW Accumoli (RI)|earthquake
13386701|2017-02-06T23:38:56.170000|42.9765|13.0328|7.5|BULLETIN-INGV||||Mw|3.6|--|3 km SE Monte Cavallo (MC)|earthquake
13389631|2017-02-07T04:19:40.520000|42.9967|13.0258|8.4|BULLETIN-INGV||||ML|2.5|--|2 km E Monte Cavallo (MC)|earthquake
13391071|2017-02-07T06:31:06.910000|43.0168|13.0592|8.5|BULLETIN-INGV||||ML|2.5|--|3 km S Pieve Torina (MC)|earthquake
13392071|2017-02-07T08:01:06.820000|42.9018|13.1865|9.7|BULLETIN-INGV||||ML|2.6|--|3 km E Castelsantangelo sul Nera (MC)|earthquake
13392241|2017-02-07T08:15:08.680000|42.7312|13.1847|10.7|BULLETIN-INGV||||ML|2.7|--|7 km NW Accumoli (RI)|earthquake
13392411|2017-02-07T08:22:00.760000|42.5545|13.3233|9.0|BULLETIN-INGV||||ML|3.0|--|4 km W Campotosto (AQ)|earthquake
13394281|2017-02-07T10:25:48.600000|42.6925|13.1653|11.3|BULLETIN-INGV||||ML|2.6|--|7 km W Accumoli (RI)|earthquake
13404211|2017-02-07T19:55:08.660000|42.6348|13.3378|12.0|BULLETIN-INGV||||ML|2.7|--|4 km E Amatrice (RI)|earthquake
13415581|2017-02-08T07:45:15.810000|43.0268|13.0342|8.7|BULLETIN-INGV||||ML|2.9|--|2 km SW Pieve Torina (MC)|earthquake
13419721|2017-02-08T12:46:16.250000|42.5562|13.3287|9.5|BULLETIN-INGV||||ML|2.6|--|3 km W Campotosto (AQ)|earthquake
13424501|2017-02-08T17:40:42.550000|42.9723|13.0735|12.0|BULLETIN-INGV||||ML|2.9|--|5 km N Visso (MC)|earthquake
13436511|2017-02-09T09:58:27.010000|42.6643|12.6807|8.1|BULLETIN-INGV||||Mw|3.7|--|9 km SW Spoleto (PG)|earthquake
13439471|2017-02-09T14:14:41.350000|42.6638|12.696|8.5|BULLETIN-INGV||||Mw|3.4|--|9 km SW Spoleto (PG)|earthquake
13441821|2017-02-09T17:17:07.740000|42.5182|13.2658|11.1|BULLETIN-INGV||||ML|3.0|--|2 km E Montereale (AQ)|earthquake
13451831|2017-02-10T08:16:18.060000|42.7418|13.2762|14.1|BULLETIN-INGV||||ML|3.1|--|4 km SW Arquata del Tronto (AP)|earthquake
13456931|2017-02-10T14:28:58.180000|42.9798|13.0333|8.6|BULLETIN-INGV||||ML|2.6|--|3 km SE Monte Cavallo (MC)|earthquake
13458971|2017-02-10T17:27:41.250000|42.6555|12.7038|8.9|BULLETIN-INGV||||ML|2.5|--|8 km W Ferentillo (TR)|earthquake
13462901|2017-02-10T22:23:21.510000|42.3818|13.3688|10.1|BULLETIN-INGV||||ML|2.5|--|4 km NW L'Aquila (AQ)|earthquake
13464561|2017-02-11T00:05:08.610000|42.4947|13.3953|9.8|BULLETIN-INGV||||ML|2.7|--|7 km S Campotosto (AQ)|earthquake
13465381|2017-02-11T00:48:52.000000|43.0163|13.1228|8.1|BULLETIN-INGV||||ML|2.9|--|4 km SE Fiordimonte (MC)|earthquake
13467001|2017-02-11T02:32:00.790000|42.5572|13.3307|9.5|BULLETIN-INGV||||ML|2.5|--|3 km W Campotosto (AQ)|earthquake
13502571|2017-02-12T11:51:08.350000|43.0128|13.0507|7.5|BULLETIN-INGV||||ML|2.5|--|4 km S Pieve Torina (MC)|earthquake
13505441|2017-02-12T13:55:21.010000|43.0078|13.0363|8.2|BULLETIN-INGV||||ML|3.6|--|3 km E Monte Cavallo (MC)|earthquake
13505581|2017-02-12T13:56:51.740000|43.0053|13.0348|7.9|BULLETIN-INGV||||ML|2.9|--|3 km E Monte Cavallo (MC)|earthquake
13510111|2017-02-12T16:41:21.100000|43.0107|13.0355|7.4|BULLETIN-INGV||||ML|3.1|--|3 km NE Monte Cavallo (MC)|earthquake
13549361|2017-02-14T05:25:38.280000|42.7943|13.2438|9.3|BULLETIN-INGV||||ML|2.9|--|5 km W Arquata del Tronto (AP)|earthquake
13552951|2017-02-14T08:28:04.030000|42.6892|13.216|11.1|BULLETIN-INGV||||Mw|3.6|--|3 km W Accumoli (RI)|earthquake
13554211|2017-02-14T09:01:00.940000|43.0322|13.1037|7.9|BULLETIN-INGV||||ML|2.5|--|1 km SE Fiordimonte (MC)|earthquake
13556101|2017-02-14T10:28:58.690000|42.6847|13.216|10.8|BULLETIN-INGV||||ML|2.7|--|3 km W Accumoli (RI)|earthquake
13560321|2017-02-14T14:23:28.430000|42.7172|13.1803|10.8|BULLETIN-INGV||||ML|2.6|--|6 km W Accumoli (RI)|earthquake
13560391|2017-02-14T14:24:10.060000|42.7172|13.1807|10.3|BULLETIN-INGV||||ML|2.7|--|6 km W Accumoli (RI)|earthquake
13566641|2017-02-14T20:20:34.220000|42.7808|13.1963|9.3|BULLETIN-INGV||||ML|2.5|--|8 km W Arquata del Tronto (AP)|earthquake
13578731|2017-02-15T06:28:12.760000|42.869|13.1315|13.1|BULLETIN-INGV||||ML|3.1|--|3 km SW Castelsantangelo sul Nera (MC)|earthquake
13579541|2017-02-15T07:07:07.130000|42.5393|13.2525|11.7|BULLETIN-INGV||||ML|2.7|--|2 km NE Montereale (AQ)|earthquake
13589951|2017-02-15T15:48:12.510000|43.0022|13.0013|7.7|BULLETIN-INGV||||ML|2.5|--|1 km N Monte Cavallo (MC)|earthquake
13615911|2017-02-16T14:11:50.730000|42.7978|13.0713|10.3|BULLETIN-INGV||||ML|3.0|--|2 km W Norcia (PG)|earthquake
13628571|2017-02-17T01:07:33.410000|42.3963|13.4115|8.3|BULLETIN-INGV||||ML|2.5|--|5 km N L'Aquila (AQ)|earthquake
13632781|2017-02-17T05:51:20.030000|42.574|13.2502|11.0|BULLETIN-INGV||||ML|2.5|--|5 km N Montereale (AQ)|earthquake
13634551|2017-02-17T07:14:43.820000|42.7223|13.2537|11.2|BULLETIN-INGV||||ML|2.5|--|3 km N Accumoli (RI)|earthquake
13644511|2017-02-17T16:55:11.230000|42.721|13.1922|10.5|BULLETIN-INGV||||ML|2.5|--|5 km NW Accumoli (RI)|earthquake
13655731|2017-02-18T01:16:30.630000|42.5143|13.281|12.1|BULLETIN-INGV||||ML|3.1|--|2 km W Capitignano (AQ)|earthquake
13667231|2017-02-18T12:15:26.070000|43.0097|13.034|8.2|BULLETIN-INGV||||ML|3.2|--|3 km NE Monte Cavallo (MC)|earthquake
13669441|2017-02-18T14:23:35.780000|43.0113|13.028|8.6|BULLETIN-INGV||||ML|2.6|--|3 km NE Monte Cavallo (MC)|earthquake
13670451|2017-02-18T15:25:26.990000|43.0257|13.0037|8.9|BULLETIN-INGV||||ML|2.9|--|3 km N Monte Cavallo (MC)|earthquake
13678901|2017-02-19T00:13:40.660000|42.8267|13.2007|13.8|BULLETIN-INGV||||ML|2.5|--|9 km SE Castelsantangelo sul Nera (MC)|earthquake
13686421|2017-02-19T08:42:05.710000|42.463|13.3063|12.0|BULLETIN-INGV||||ML|2.8|--|2 km NE Barete (AQ)|earthquake
13688841|2017-02-19T10:32:57.480000|42.5773|13.2652|10.0|BULLETIN-INGV||||ML|3.0|--|6 km N Montereale (AQ)|earthquake
13690881|2017-02-19T12:18:44.350000|43.066|13.0563|9.7|BULLETIN-INGV||||ML|2.8|--|2 km SE Muccia (MC)|earthquake
13697431|2017-02-19T16:40:25.730000|43.0657|13.0525|8.6|BULLETIN-INGV||||ML|2.6|--|2 km SE Muccia (MC)|earthquake
13697881|2017-02-19T16:54:12.910000|42.7032|13.164|11.7|BULLETIN-INGV||||ML|2.5|--|7 km W Accumoli (RI)|earthquake
13701271|2017-02-19T19:48:47.910000|42.7862|13.2328|8.7|BULLETIN-INGV||||ML|2.8|--|5 km W Arquata del Tronto (AP)|earthquake
13708691|2017-02-20T02:57:57.320000|43.0108|13.0317|8.2|BULLETIN-INGV||||ML|2.5|--|3 km NE Monte Cavallo (MC)|earthquake
13708811|2017-02-20T03:13:30.670000|42.5013|13.2578|10.8|BULLETIN-INGV||||Mw|3.9|--|3 km SE Montereale (AQ)|earthquake
13738761|2017-02-21T09:29:30.190000|42.6077|13.2282|10.4|BULLETIN-INGV||||ML|3.2|--|6 km W Amatrice (RI)|earthquake
13746451|2017-02-21T16:50:35.470000|42.9988|13.5753|23.6|BULLETIN-INGV||||ML|2.9|--|3 km W Montalto delle Marche (AP)|earthquake
13747661|2017-02-21T17:45:38.960000|42.804|13.1337|10.4|BULLETIN-INGV||||ML|3.0|--|3 km E Norcia (PG)|earthquake
13750891|2017-02-21T20:18:52.830000|42.9878|12.9007|7.8|BULLETIN-INGV||||ML|2.9|--|8 km W Monte Cavallo (MC)|earthquake
13758061|2017-02-22T03:05:33.170000|42.7873|13.0873|10.5|BULLETIN-INGV||||ML|2.9|--|1 km SW Norcia (PG)|earthquake
13759421|2017-02-22T04:23:11.080000|42.6092|13.2352|11.1|BULLETIN-INGV||||ML|2.5|--|5 km W Amatrice (RI)|earthquake
13759601|2017-02-22T04:30:16.310000|42.6078|13.2253|10.9|BULLETIN-INGV||||ML|3.5|--|5 km E Cittareale (RI)|earthquake
13766871|2017-02-22T10:54:35.370000|42.6157|13.2248|11.7|BULLETIN-INGV||||ML|2.6|--|5 km E Cittareale (RI)|earthquake
13775511|2017-02-22T19:56:42.610000|43.0263|13.0142|7.2|BULLETIN-INGV||||ML|2.9|--|4 km N Monte Cavallo (MC)|earthquake
13782011|2017-02-23T01:37:44.730000|42.8062|13.1405|13.0|BULLETIN-INGV||||ML|2.8|--|4 km E Norcia (PG)|earthquake
13783521|2017-02-23T03:17:31.560000|42.6022|13.2308|11.5|BULLETIN-INGV||||Mw|3.5|--|6 km SW Amatrice (RI)|earthquake
13784311|2017-02-23T03:33:55.600000|42.6145|13.236|12.3|BULLETIN-INGV||||ML|2.5|--|5 km W Amatrice (RI)|earthquake
13789691|2017-02-23T07:32:27.100000|42.6138|13.234|12.4|BULLETIN-INGV||||ML|2.7|--|5 km W Amatrice (RI)|earthquake
13805521|2017-02-24T01:07:59.340000|42.4953|13.3213|11.0|BULLETIN-INGV||||ML|2.8|--|3 km SE Capitignano (AQ)|earthquake
13809861|2017-02-24T07:48:45.000000|42.606|13.2242|10.9|BULLETIN-INGV||||ML|2.9|--|5 km E Cittareale (RI)|earthquake
13818841|2017-02-24T22:01:25.310000|42.9912|13.0658|8.2|BULLETIN-INGV||||ML|2.5|--|5 km E Monte Cavallo (MC)|earthquake
13827961|2017-02-25T17:29:05.000000|42.75|13.217|11.5|BULLETIN-INGV||||ML|2.7|--|7 km NW Accumoli (RI)|earthquake
13830791|2017-02-25T23:04:56.420000|42.682|13.1807|10.3|BULLETIN-INGV||||ML|2.8|--|6 km W Accumoli (RI)|earthquake
13832351|2017-02-26T01:26:11.520000|42.6672|13.2912|11.1|BULLETIN-INGV||||ML|2.5|--|4 km N Amatrice (RI)|earthquake
13833731|2017-02-26T03:46:05.240000|42.8447|13.1525|8.3|BULLETIN-INGV||||ML|2.9|--|6 km S Castelsantangelo sul Nera (MC)|earthquake
13837561|2017-02-26T10:17:14.760000|42.873|13.1817|9.3|BULLETIN-INGV||||ML|2.8|--|3 km SE Castelsantangelo sul Nera (MC)|earthquake
13842031|2017-02-26T16:34:53.350000|43.0202|13.0353|7.6|BULLETIN-INGV||||ML|2.8|--|3 km SW Pieve Torina (MC)|earthquake
13842681|2017-02-26T17:04:02.530000|42.9203|13.1478|7.3|BULLETIN-INGV||||ML|3.2|--|3 km N Castelsantangelo sul Nera (MC)|earthquake
13852201|2017-02-27T08:26:03.030000|42.8053|13.1388|10.6|BULLETIN-INGV||||ML|2.5|--|4 km E Norcia (PG)|earthquake
13852851|2017-02-27T09:41:06.600000|42.5813|13.3022|9.9|BULLETIN-INGV||||ML|2.6|--|6 km S Amatrice (RI)|earthquake
13855031|2017-02-27T11:42:33.860000|42.4388|13.1748|13.5|BULLETIN-INGV||||ML|2.7|--|5 km SW Cagnano Amiterno (AQ)|earthquake
13862641|2017-02-27T20:50:09.360000|42.618|13.3207|8.6|BULLETIN-INGV||||ML|2.5|--|3 km E Amatrice (RI)|earthquake
13864901|2017-02-27T23:09:40.030000|42.6252|13.3108|8.0|BULLETIN-INGV||||ML|3.1|--|2 km E Amatrice (RI)|earthquake
13872171|2017-02-28T07:11:43.500000|42.9615|13.1033|9.2|BULLETIN-INGV||||ML|2.7|--|3 km NW Ussita (MC)|earthquake
13887731|2017-02-28T19:43:01.710000|43.0763|13.0933|8.4|BULLETIN-INGV||||ML|2.5|--|2 km NE Pievebovigliana (MC)|earthquake
13894651|2017-03-01T03:11:34.990000|43.0067|13.0088|8.0|BULLETIN-INGV||||ML|2.7|--|1 km NE Monte Cavallo (MC)|earthquake
13898791|2017-03-01T08:18:23.300000|42.4763|13.2597|13.7|BULLETIN-INGV||||ML|2.6|--|3 km NW Barete (AQ)|earthquake
13904491|2017-03-01T16:56:08.280000|42.812|13.1543|10.2|BULLETIN-INGV||||ML|2.5|--|5 km E Norcia (PG)|earthquake
13908401|2017-03-01T22:01:48.450000|43.0195|13.0402|8.0|BULLETIN-INGV||||ML|2.5|--|3 km SW Pieve Torina (MC)|earthquake
13930881|2017-03-02T22:41:45.800000|42.4982|13.293|12.7|BULLETIN-INGV||||ML|2.9|--|3 km S Capitignano (AQ)|earthquake
13931071|2017-03-02T22:47:31.820000|42.6432|13.2428|11.0|BULLETIN-INGV||||ML|2.5|--|4 km W Amatrice (RI)|earthquake
13953241|2017-03-03T18:34:04.680000|42.8762|13.123|8.2|BULLETIN-INGV||||ML|3.2|--|3 km SW Castelsantangelo sul Nera (MC)|earthquake
13977391|2017-03-04T18:52:16.140000|42.4657|12.6482|9.0|BULLETIN-INGV||||ML|2.7|--|4 km SW Stroncone (TR)|earthquake
13985361|2017-03-05T05:38:20.520000|42.7033|13.2863|13.2|BULLETIN-INGV||||ML|2.5|--|3 km E Accumoli (RI)|earthquake
14011631|2017-03-06T17:36:33.640000|42.6457|13.2287|11.1|BULLETIN-INGV||||ML|3.0|--|5 km W Amatrice (RI)|earthquake
14016301|2017-03-06T21:15:50.260000|42.6422|13.3202|11.1|BULLETIN-INGV||||ML|2.7|--|3 km E Amatrice (RI)|earthquake
14023001|2017-03-07T06:54:58.410000|42.8068|13.1267|11.0|BULLETIN-INGV||||ML|2.5|--|3 km E Norcia (PG)|earthquake
14032241|2017-03-08T01:03:28.560000|42.4982|13.3333|11.1|BULLETIN-INGV||||ML|2.5|--|4 km SE Capitignano (AQ)|earthquake
14045121|2017-03-08T16:41:51.280000|43.0642|13.0487|8.8|BULLETIN-INGV||||ML|2.7|--|2 km N Pieve Torina (MC)|earthquake
14050281|2017-03-08T22:56:53.510000|42.5008|13.3157|10.9|BULLETIN-INGV||||ML|3.0|--|3 km SE Capitignano (AQ)|earthquake
14055301|2017-03-09T08:13:17.730000|42.7922|13.1212|9.8|BULLETIN-INGV||||ML|2.5|--|2 km E Norcia (PG)|earthquake
14073831|2017-03-10T08:19:36.800000|43.0227|13.0447|8.0|BULLETIN-INGV||||ML|2.9|--|3 km S Pieve Torina (MC)|earthquake
14091341|2017-03-11T03:55:27.930000|43.0112|13.0232|7.8|BULLETIN-INGV||||ML|2.7|--|3 km NE Monte Cavallo (MC)|earthquake
14099991|2017-03-11T12:42:25.530000|43.0638|13.0517|8.5|BULLETIN-INGV||||ML|2.7|--|2 km N Pieve Torina (MC)|earthquake
14105671|2017-03-11T18:41:44.440000|42.4782|13.294|13.7|BULLETIN-INGV||||ML|2.5|--|3 km NE Barete (AQ)|earthquake
14112731|2017-03-12T03:16:20.980000|43.0363|13.0043|7.5|BULLETIN-INGV||||ML|2.5|--|4 km W Pieve Torina (MC)|earthquake
14119281|2017-03-12T10:01:23.340000|43.0128|13.0973|8.2|BULLETIN-INGV||||ML|2.5|--|3 km S Fiordimonte (MC)|earthquake
14119541|2017-03-12T10:18:20.910000|42.8957|13.1513|14.4|BULLETIN-INGV||||ML|2.8|--|Castelsantangelo sul Nera (MC)|earthquake
14131911|2017-03-12T22:30:21.140000|42.7058|13.218|10.7|BULLETIN-INGV||||ML|2.8|--|3 km W Accumoli (RI)|earthquake
14134561|2017-03-13T01:32:44.030000|42.7795|12.7453|6.6|BULLETIN-INGV||||ML|3.0|--|5 km N Spoleto (PG)|earthquake
14137021|2017-03-13T04:01:31.500000|43.0308|13.01|7.6|BULLETIN-INGV||||ML|2.6|--|4 km W Pieve Torina (MC)|earthquake
